,Unnamed: 0,scientificName,taxonKey,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,occurrenceStatus,continent,countryCode,stateProvince,island,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,eventDate,year,month,day,datetime,date,thetao,so,mlotst,uo,vo,chl,phyc,o2
184,815,"Thunnus albacares (Bonnaterre, 1788)",2374013,,,,,,PRESENT,ASIA,MV,,,5.103353,73.072449,,,3.0,2025-08-20T07:01:35,2025.0,8.0,20.0,2025-08-20 07:01:35+00:00,2025-08-20,28.921297,35.35326,11.863272,-0.0105809225,-0.08690613,0.17169973,1.61114,199.12964
185,816,"Thunnus albacares (Bonnaterre, 1788)",2374013,,,,,,PRESENT,ASIA,TW,Taiwan,,22.791774,121.193323,,,67.0,2025-10-10T08:13:17,2025.0,10.0,10.0,2025-10-10 08:13:17+00:00,2025-10-10,,,,,,0.17574476,1.4543184,201.00168
186,817,"Thunnus albacares (Bonnaterre, 1788)",2374013,,,,,,PRESENT,ASIA,MY,Sabah,,4.478655,118.616883,,,8.0,2025-11-23T17:58:13,2025.0,11.0,23.0,2025-11-23 17:58:13+00:00,2025-11-23,,,,,,,,
187,979,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,CN,Zhejiang,,29.85967,122.259797,,,29433.0,2025-01-03T18:35,2025.0,1.0,3.0,2025-01-03 18:35:00+00:00,2025-01-03,10.747329,22.047567,10.336845,-0.08595382,-0.19153363,0.91669863,4.6679935,301.17416
188,980,"Trichiurus japonicus Temminck & Schlegel, 1844",2389414,,,,,Adult,PRESENT,ASIA,CN,Zhejiang,,30.264463,122.217029,,,29382.0,2025-01-06T12:21:34,2025.0,1.0,6.0,2025-01-06 12:21:34+00:00,2025-01-06,10.649571,21.621605,10.319086,0.05104623,-0.09691779,2.4078052,11.562105,334.59354
189,981,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,HK,Islands,,22.290103,114.019372,,,353.0,2025-02-04T17:50:26,2025.0,2.0,4.0,2025-02-04 17:50:26+00:00,2025-02-04,16.721125,31.413813,7.0002546,-0.020558942,0.006936455,1.0020181,4.960164,249.83153
190,982,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,SG,East,,1.305425,103.942475,,,13.0,2025-02-08T23:54:15,2025.0,2.0,8.0,2025-02-08 23:54:15+00:00,2025-02-08,,,,,,0.25444642,1.8806468,207.99837
191,983,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,IN,Puducherry,,11.906654,79.82394,,,8.0,2025-02-13T16:12,2025.0,2.0,13.0,2025-02-13 16:12:00+00:00,2025-02-13,28.100409,32.351616,14.537415,-0.0039264862,0.0034743038,,,
192,984,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Adult,PRESENT,ASIA,IN,Tamil Nadu,,9.215135,79.358524,,,1789.0,2025-03-09T09:29,2025.0,3.0,9.0,2025-03-09 09:29:00+00:00,2025-03-09,29.463863,32.602882,6.8888364,-0.068060964,-0.12670104,0.19321036,1.9476352,204.41946
193,985,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,ID,Jakarta Raya,,-6.093732,106.803868,,,,2025-04-18T10:56:20,2025.0,4.0,18.0,2025-04-18 10:56:20+00:00,2025-04-18,30.591553,32.248913,10.922312,0.018141529,-0.0020545742,1.1405578,5.301529,212.64272
194,986,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,IN,Karnataka,,13.348097,74.701789,,,,2025-05-08T05:51:22,2025.0,5.0,8.0,2025-05-08 05:51:22+00:00,2025-05-08,31.93948,34.541073,9.163806,0.030121721,-0.04713502,0.19860558,1.9425225,198.45244
195,987,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,IN,Karnataka,,13.347967,74.701717,,,,2025-05-08T05:53:54,2025.0,5.0,8.0,2025-05-08 05:53:54+00:00,2025-05-08,31.93948,34.541073,9.163806,0.030121721,-0.04713502,0.19860558,1.9425225,198.45244
196,988,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,IN,Karnataka,,13.348086,74.701772,,,,2025-05-08T05:52:26,2025.0,5.0,8.0,2025-05-08 05:52:26+00:00,2025-05-08,31.93948,34.541073,9.163806,0.030121721,-0.04713502,0.19860558,1.9425225,198.45244
197,989,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,ID,Bali,,-8.757335,115.1685,,,15.0,2025-07-22T14:01,2025.0,7.0,22.0,2025-07-22 14:01:00+00:00,2025-07-22,,,,,,0.79993117,3.6450093,205.74011
198,990,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Juvenile,PRESENT,ASIA,CN,Zhejiang,,29.903723,122.347192,,,29433.0,2025-08-13T23:33:32,2025.0,8.0,13.0,2025-08-13 23:33:32+00:00,2025-08-13,31.059807,27.459768,8.985526,0.17656454,0.17181738,0.33720228,2.5554285,202.78654
199,991,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Juvenile,PRESENT,ASIA,CN,Zhejiang,,29.903634,122.29946,,,29433.0,2025-08-14T22:04:25,2025.0,8.0,14.0,2025-08-14 22:04:25+00:00,2025-08-14,30.34319,30.444595,8.829738,0.035426997,0.07848842,0.32650697,2.474968,201.99709
200,992,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Juvenile,PRESENT,ASIA,CN,Zhejiang,,29.828399,122.233791,,,29433.0,2025-08-16T03:22,2025.0,8.0,16.0,2025-08-16 03:22:00+00:00,2025-08-16,30.39059,32.545773,10.463616,-0.04168561,-0.022101978,0.33626202,2.3240333,200.13902
201,993,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Juvenile,PRESENT,ASIA,CN,Zhejiang,,29.876825,122.366973,,,29433.0,2025-08-21T21:09,2025.0,8.0,21.0,2025-08-21 21:09:00+00:00,2025-08-21,29.998348,33.171757,9.006217,0.138354,0.05447492,0.48509192,3.2685483,203.8401
202,994,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,ID,Sumatera Barat,,-1.230035,100.338821,,,38841.0,2025-08-14T11:00:28,2025.0,8.0,14.0,2025-08-14 11:00:28+00:00,2025-08-14,29.908287,33.4939,17.62827,-0.09980907,0.12070882,0.14205089,1.5409087,201.76602
203,995,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Juvenile,PRESENT,ASIA,CN,Zhejiang,,29.887083,122.21154,,,29433.0,2025-08-17T03:18,2025.0,8.0,17.0,2025-08-17 03:18:00+00:00,2025-08-17,30.476627,31.694187,9.353211,-0.06265108,0.016097175,0.32343793,2.38884,201.61403
204,996,"Trichiurus japonicus Temminck & Schlegel, 1844",2389414,,,,,,PRESENT,ASIA,CN,Shandong,,36.180803,120.277097,,,,2025-09-07T10:00:04,2025.0,9.0,7.0,2025-09-07 10:00:04+00:00,2025-09-07,29.333033,26.426758,6.9889197,0.00041669214,0.0025809552,,,
205,997,"Trichiurus japonicus Temminck & Schlegel, 1844",2389414,,,,,,PRESENT,ASIA,CN,Shandong,,36.181192,120.277331,,,,2025-09-07T10:28:35,2025.0,9.0,7.0,2025-09-07 10:28:35+00:00,2025-09-07,29.333033,26.426758,6.9889197,0.00041669214,0.0025809552,,,
206,998,"Trichiurus japonicus Temminck & Schlegel, 1844",2389414,,,,,,PRESENT,ASIA,CN,Shandong,,36.098457,120.530769,,,,2025-09-14T10:42:03,2025.0,9.0,14.0,2025-09-14 10:42:03+00:00,2025-09-14,,,,,,0.832213,4.103021,226.93231
207,999,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,Adult,PRESENT,ASIA,JP,Kanagawa,,35.271633,139.685008,,,28706.0,2025-09-29T15:05,2025.0,9.0,29.0,2025-09-29 15:05:00+00:00,2025-09-29,25.307308,32.49197,10.420892,0.0014659138,-0.036755007,2.3384871,11.137579,237.87007
208,1000,"Trichiurus lepturus Linnaeus, 1758",2389407,,,,,,PRESENT,ASIA,TH,Phangnga,,8.18265,98.493622,,,60.0,2025-11-07T14:58:50,2025.0,11.0,7.0,2025-11-07 14:58:50+00:00,2025-11-07,29.311378,30.568172,7.1774077,0.029568765,-0.0019223376,,,
